,geometry,yield,CRS
5276,POINT (-114.25634009999999 51.883874999999996),35.7117,EPSG:4326
5277,POINT (-114.2563249 51.883874999999996),35.6006,EPSG:4326
5278,POINT (-114.25631229999999 51.883874999999996),39.3435,EPSG:4326
5279,POINT (-114.25629079999999 51.883874999999996),43.9839,EPSG:4326
5280,POINT (-114.25627539999999 51.883874999999996),47.0012,EPSG:4326
5281,POINT (-114.2562631 51.883874999999996),48.4627,EPSG:4326
5282,POINT (-114.2562415 51.883874999999996),47.2244,EPSG:4326
5283,POINT (-114.2562306 51.883874999999996),45.5917,EPSG:4326
5284,POINT (-114.2562121 51.883874999999996),43.7542,EPSG:4326
5285,POINT (-114.25619019999999 51.8838751),41.9168,EPSG:4326
5286,POINT (-114.2561762 51.8838751),40.6535,EPSG:4326
5322,POINT (-114.259806 51.889109299999994),31.6401,EPSG:4326
5323,POINT (-114.25979219999999 51.889109299999994),31.5811,EPSG:4326
5324,POINT (-114.259772 51.889109299999994),32.7004,EPSG:4326
5325,POINT (-114.25975509999999 51.889109299999994),34.9115,EPSG:4326
5326,POINT (-114.2597345 51.889109299999994),35.2064,EPSG:4326
5327,POINT (-114.2597176 51.889109299999994),35.3709,EPSG:4326
5328,POINT (-114.2597108 51.889109299999994),34.2002,EPSG:4326
5329,POINT (-114.25968879999999 51.889109399999995),31.3515,EPSG:4326
5330,POINT (-114.2596734 51.889109399999995),30.2806,EPSG:4326
5331,POINT (-114.2596512 51.889109399999995),26.7578,EPSG:4326
5332,POINT (-114.2596377 51.889109399999995),25.4999,EPSG:4326
5333,POINT (-114.2596207 51.889109399999995),24.1165,EPSG:4326
5334,POINT (-114.2596071 51.889109399999995),24.395,EPSG:4326
5335,POINT (-114.2595849 51.889109299999994),25.2649,EPSG:4326
5336,POINT (-114.2595697 51.889109399999995),25.237,EPSG:4326
5337,POINT (-114.2595494 51.889109399999995),25.0352,EPSG:4326
5338,POINT (-114.25952889999999 51.889109299999994),29.1695,EPSG:4326
5339,POINT (-114.2595121 51.889109299999994),29.1695,EPSG:4326
5340,POINT (-114.25949209999999 51.889109299999994),32.8444,EPSG:4326
5341,POINT (-114.2594786 51.889109399999995),32.8444,EPSG:4326
5342,POINT (-114.25945999999999 51.889109399999995),32.5961,EPSG:4326
5343,POINT (-114.2594412 51.889109399999995),32.4999,EPSG:4326
5344,POINT (-114.25942289999999 51.889109399999995),29.7437,EPSG:4326
5345,POINT (-114.25940059999999 51.889109399999995),29.845,EPSG:4326
5346,POINT (-114.2593802 51.889109299999994),30.2031,EPSG:4326
5347,POINT (-114.2593698 51.8891092),30.1709,EPSG:4326
5348,POINT (-114.2593527 51.889109299999994),29.9734,EPSG:4326
5350,POINT (-114.25931849999999 51.889109299999994),28.1359,EPSG:4326
5351,POINT (-114.2593028 51.889109399999995),28.1359,EPSG:4326
5352,POINT (-114.2592858 51.889109399999995),28.5953,EPSG:4326
5353,POINT (-114.2592621 51.889109399999995),28.7687,EPSG:4326
5354,POINT (-114.2592363 51.889109299999994),29.7437,EPSG:4326
5355,POINT (-114.2592193 51.889109299999994),31.4435,EPSG:4326
5356,POINT (-114.2592057 51.889109299999994),32.1553,EPSG:4326
5357,POINT (-114.25918539999999 51.889109299999994),32.3825,EPSG:4326
5358,POINT (-114.25916649999999 51.889109299999994),32.4999,EPSG:4326
5359,POINT (-114.2591494 51.889109299999994),29.6369,EPSG:4326
5360,POINT (-114.2591305 51.889109299999994),29.1821,EPSG:4326
5361,POINT (-114.25910999999999 51.889109299999994),31.696,EPSG:4326
5362,POINT (-114.2590908 51.889109299999994),31.4047,EPSG:4326
5363,POINT (-114.25907509999999 51.889109299999994),30.6624,EPSG:4326
5364,POINT (-114.2590508 51.889109299999994),31.0115,EPSG:4326
5365,POINT (-114.2590352 51.889109299999994),31.3515,EPSG:4326
5366,POINT (-114.2590129 51.889109299999994),31.8108,EPSG:4326
5367,POINT (-114.2589938 51.889109299999994),31.1086,EPSG:4326
5368,POINT (-114.2589782 51.889109299999994),29.0546,EPSG:4326
5369,POINT (-114.25895949999999 51.889109299999994),29.0546,EPSG:4326
5370,POINT (-114.25893699999999 51.889109299999994),31.4663,EPSG:4326
5371,POINT (-114.2589266 51.889109299999994),31.4663,EPSG:4326
5372,POINT (-114.2589155 51.889109299999994),32.1846,EPSG:4326
5373,POINT (-114.2588936 51.889109399999995),32.9592,EPSG:4326
5374,POINT (-114.2588784 51.889109399999995),31.7731,EPSG:4326
5375,POINT (-114.258861 51.889109399999995),28.0211,EPSG:4326
5376,POINT (-114.2588528 51.889109399999995),29.7437,EPSG:4326
5377,POINT (-114.25882969999999 51.889109399999995),29.7437,EPSG:4326
5378,POINT (-114.2588119 51.889109399999995),29.7437,EPSG:4326
5379,POINT (-114.258794 51.889109399999995),31.2146,EPSG:4326
5380,POINT (-114.2587763 51.889109299999994),31.9257,EPSG:4326
5381,POINT (-114.2587551 51.889109299999994),32.3896,EPSG:4326
5382,POINT (-114.2587315 51.889109299999994),32.6147,EPSG:4326
5383,POINT (-114.258714 51.889109299999994),32.4426,EPSG:4326
5384,POINT (-114.25869159999999 51.889109299999994),32.1553,EPSG:4326
5385,POINT (-114.25867819999999 51.889109299999994),31.5798,EPSG:4326
5386,POINT (-114.2586529 51.889109299999994),30.5476,EPSG:4326
5387,POINT (-114.2586348 51.889109299999994),30.1703,EPSG:4326
5388,POINT (-114.25859949999999 51.8891092),29.514,EPSG:4326
5389,POINT (-114.25857839999999 51.889109299999994),26.7832,EPSG:4326
5390,POINT (-114.25854009999999 51.889109299999994),24.5759,EPSG:4326
5391,POINT (-114.25851809999999 51.889109299999994),27.4757,EPSG:4326
5392,POINT (-114.2584936 51.889109299999994),27.9062,EPSG:4326
5393,POINT (-114.2584737 51.889109299999994),26.6939,EPSG:4326
5394,POINT (-114.2584456 51.889109299999994),26.5282,EPSG:4326
5395,POINT (-114.2584152 51.889109299999994),27.9062,EPSG:4326
5396,POINT (-114.25839459999999 51.889109299999994),27.9062,EPSG:4326
5397,POINT (-114.2583636 51.8891092),26.4467,EPSG:4326
5398,POINT (-114.25832969999999 51.889109299999994),25.7243,EPSG:4326
5399,POINT (-114.25830119999999 51.889109299999994),27.332,EPSG:4326
5400,POINT (-114.258269 51.889109399999995),27.6085,EPSG:4326
5401,POINT (-114.25824519999999 51.889109299999994),29.0546,EPSG:4326
5402,POINT (-114.25822099999999 51.889109399999995),29.9721,EPSG:4326
5403,POINT (-114.25819159999999 51.889109399999995),30.6624,EPSG:4326
5404,POINT (-114.25815879999999 51.889109399999995),32.1009,EPSG:4326
5405,POINT (-114.2581316 51.889109399999995),34.9115,EPSG:4326
5406,POINT (-114.2581017 51.889109299999994),35.2121,EPSG:4326
5407,POINT (-114.258071 51.889109299999994),35.3709,EPSG:4326
5408,POINT (-114.25803769999999 51.889109399999995),35.2025,EPSG:4326
5409,POINT (-114.2580096 51.889109399999995),35.1412,EPSG:4326
5410,POINT (-114.257984 51.889109299999994),30.712,EPSG:4326
5411,POINT (-114.2579579 51.889109299999994),30.0882,EPSG:4326
5412,POINT (-114.25793499999999 51.889109299999994),27.9021,EPSG:4326
5413,POINT (-114.2578996 51.889109299999994),25.6094,EPSG:4326
5416,POINT (-114.2578104 51.889109299999994),26.2326,EPSG:4326
5418,POINT (-114.2577506 51.889109399999995),25.8935,EPSG:4326
5421,POINT (-114.2576538 51.889109299999994),26.643,EPSG:4326
5423,POINT (-114.2575883 51.889109299999994),25.1501,EPSG:4326
5425,POINT (-114.25752779999999 51.889109299999994),22.5087,EPSG:4326
5426,POINT (-114.257499 51.889109299999994),20.8363,EPSG:4326
5429,POINT (-114.25739019999999 51.889109299999994),19.408,EPSG:4326
5439,POINT (-114.25704189999999 51.889109299999994),19.2772,EPSG:4326
5442,POINT (-114.2569518 51.8891092),21.7049,EPSG:4326
5445,POINT (-114.25685039999999 51.889109299999994),20.9927,EPSG:4326
5446,POINT (-114.25682929999999 51.889109299999994),20.901,EPSG:4326
5447,POINT (-114.2568077 51.889109299999994),20.0533,EPSG:4326
5448,POINT (-114.2567759 51.889109299999994),18.6042,EPSG:4326
5449,POINT (-114.2567459 51.8891092),18.2302,EPSG:4326
5450,POINT (-114.25671279999999 51.889109299999994),17.9151,EPSG:4326
5451,POINT (-114.256689 51.889109299999994),19.8674,EPSG:4326
5452,POINT (-114.25665939999999 51.889109299999994),19.8674,EPSG:4326
5453,POINT (-114.25662969999999 51.889109299999994),19.9499,EPSG:4326
5454,POINT (-114.25660269999999 51.889109299999994),20.687,EPSG:4326
5455,POINT (-114.2565702 51.889109299999994),22.1642,EPSG:4326
5456,POINT (-114.25654329999999 51.8891092),22.023,EPSG:4326
5457,POINT (-114.2565164 51.8891092),21.7049,EPSG:4326
5458,POINT (-114.25648369999999 51.8891092),21.2317,EPSG:4326
5459,POINT (-114.2564518 51.8891092),19.7526,EPSG:4326
5460,POINT (-114.2564299 51.8891092),21.4578,EPSG:4326
5461,POINT (-114.25640279999999 51.889109299999994),22.6236,EPSG:4326
5462,POINT (-114.25637569999999 51.889109299999994),22.9519,EPSG:4326
5463,POINT (-114.25633839999999 51.889109299999994),25.954,EPSG:4326
5464,POINT (-114.25631419999999 51.889109299999994),26.9704,EPSG:4326
5465,POINT (-114.2562842 51.889109399999995),27.4469,EPSG:4326
5466,POINT (-114.2562597 51.889109299999994),30.3998,EPSG:4326
5467,POINT (-114.2562435 51.889109299999994),31.3515,EPSG:4326
5468,POINT (-114.2562032 51.8891092),31.7739,EPSG:4326
5469,POINT (-114.2561818 51.889109299999994),32.6147,EPSG:4326
5470,POINT (-114.2561465 51.889109299999994),30.8564,EPSG:4326
5473,POINT (-114.2560542 51.889109299999994),27.332,EPSG:4326
5474,POINT (-114.256034 51.889109299999994),28.9398,EPSG:4326
5475,POINT (-114.2560094 51.889109299999994),29.573,EPSG:4326
5476,POINT (-114.25598679999999 51.889109299999994),30.2031,EPSG:4326
5479,POINT (-114.2558971 51.889216999999995),26.5282,EPSG:4326
5480,POINT (-114.2559268 51.889216499999996),26.5282,EPSG:4326
5481,POINT (-114.2559466 51.889216399999995),26.5282,EPSG:4326
5482,POINT (-114.25596469999999 51.8892163),26.5282,EPSG:4326
5483,POINT (-114.25597619999999 51.8892162),26.5282,EPSG:4326
5485,POINT (-114.2562078 51.8892161),29.6289,EPSG:4326
5486,POINT (-114.2562305 51.889216),36.0599,EPSG:4326
5487,POINT (-114.2562452 51.889216),35.8269,EPSG:4326
5488,POINT (-114.25627109999999 51.889216),33.8779,EPSG:4326
5489,POINT (-114.25628239999999 51.8892161),32.9599,EPSG:4326
5490,POINT (-114.2562969 51.8892161),32.8444,EPSG:4326
5491,POINT (-114.25631949999999 51.8892161),34.369,EPSG:4326
5492,POINT (-114.25633099999999 51.8892161),36.4044,EPSG:4326
5493,POINT (-114.2563521 51.8892161),34.1455,EPSG:4326
5494,POINT (-114.25636999999999 51.8892161),31.3515,EPSG:4326
5495,POINT (-114.25638629999999 51.889216),27.4513,EPSG:4326
5496,POINT (-114.25640589999999 51.8892161),28.5753,EPSG:4326
5497,POINT (-114.2564266 51.8892161),30.5476,EPSG:4326
5498,POINT (-114.2564414 51.8892161),30.5476,EPSG:4326
5499,POINT (-114.2564592 51.8892161),32.2702,EPSG:4326
5500,POINT (-114.2564737 51.8892161),32.2702,EPSG:4326
5501,POINT (-114.2564915 51.8892161),31.5811,EPSG:4326
5502,POINT (-114.2565125 51.8892161),33.6891,EPSG:4326
5503,POINT (-114.2565195 51.8892161),36.9786,EPSG:4326
5504,POINT (-114.2565448 51.8892161),36.072,EPSG:4326
5505,POINT (-114.2565594 51.8892161),34.567,EPSG:4326
5506,POINT (-114.2565759 51.8892161),32.5212,EPSG:4326
5507,POINT (-114.25659189999999 51.8892161),31.4663,EPSG:4326
5508,POINT (-114.25660819999999 51.889216),31.0984,EPSG:4326
5509,POINT (-114.2566226 51.889216),30.5476,EPSG:4326
5510,POINT (-114.2566435 51.889216),33.999,EPSG:4326
5511,POINT (-114.25665479999999 51.889216),36.1748,EPSG:4326
5512,POINT (-114.2566696 51.889216),34.3511,EPSG:4326
5513,POINT (-114.2566875 51.889216),30.5476,EPSG:4326
5514,POINT (-114.2566988 51.8892161),29.5439,EPSG:4326
5515,POINT (-114.25672139999999 51.8892161),28.1359,EPSG:4326
5516,POINT (-114.2567409 51.8892161),28.1359,EPSG:4326
5517,POINT (-114.25675749999999 51.8892162),28.1359,EPSG:4326
5518,POINT (-114.25677069999999 51.8892162),28.1359,EPSG:4326
5519,POINT (-114.2567866 51.8892162),30.8921,EPSG:4326
5520,POINT (-114.2568088 51.8892161),30.8921,EPSG:4326
5521,POINT (-114.256829 51.8892161),30.3179,EPSG:4326
5522,POINT (-114.25685519999999 51.8892161),26.7578,EPSG:4326
5523,POINT (-114.2568776 51.8892161),26.7578,EPSG:4326
5524,POINT (-114.25689759999999 51.8892161),32.6009,EPSG:4326
5525,POINT (-114.25691979999999 51.8892161),33.3037,EPSG:4326
5526,POINT (-114.2569401 51.8892161),29.7109,EPSG:4326
5527,POINT (-114.2569563 51.8892161),24.5759,EPSG:4326
5528,POINT (-114.25697869999999 51.8892161),24.6485,EPSG:4326
5529,POINT (-114.25699669999999 51.8892161),24.6907,EPSG:4326
5530,POINT (-114.2570171 51.8892161),24.1323,EPSG:4326
5531,POINT (-114.2570351 51.8892161),23.8868,EPSG:4326
5532,POINT (-114.25705719999999 51.8892162),23.8734,EPSG:4326
5533,POINT (-114.25707129999999 51.8892161),23.772,EPSG:4326
5534,POINT (-114.2570956 51.8892161),23.7824,EPSG:4326
5535,POINT (-114.2571117 51.8892162),23.8868,EPSG:4326
5536,POINT (-114.2571399 51.8892161),21.9209,EPSG:4326
5537,POINT (-114.2571578 51.8892161),20.4416,EPSG:4326
5538,POINT (-114.25718219999999 51.8892161),21.4398,EPSG:4326
5539,POINT (-114.2572045 51.8892161),22.5087,EPSG:4326
5540,POINT (-114.2572249 51.8892161),22.7113,EPSG:4326
5541,POINT (-114.257251 51.8892161),22.8533,EPSG:4326
5542,POINT (-114.2572773 51.8892161),20.0971,EPSG:4326
5543,POINT (-114.25729539999999 51.8892162),20.0971,EPSG:4326
5544,POINT (-114.2573134 51.8892162),17.0215,EPSG:4326
5545,POINT (-114.2573316 51.8892162),16.6519,EPSG:4326
5546,POINT (-114.2573513 51.8892162),17.3409,EPSG:4326
5547,POINT (-114.2573719 51.8892162),17.3423,EPSG:4326
5548,POINT (-114.2573999 51.8892161),18.8338,EPSG:4326
5549,POINT (-114.2574202 51.8892161),18.8451,EPSG:4326
5550,POINT (-114.2574422 51.8892161),18.9487,EPSG:4326
5551,POINT (-114.2574623 51.8892161),18.7556,EPSG:4326
5552,POINT (-114.2574844 51.8892161),17.4558,EPSG:4326
5553,POINT (-114.2574988 51.8892161),17.6362,EPSG:4326
5554,POINT (-114.25752279999999 51.8892161),18.6042,EPSG:4326
5555,POINT (-114.2575449 51.8892162),18.7617,EPSG:4326
5556,POINT (-114.2575608 51.8892161),18.9487,EPSG:4326
5557,POINT (-114.25758689999999 51.8892161),19.2638,EPSG:4326
5558,POINT (-114.25760749999999 51.8892161),19.6377,EPSG:4326
5559,POINT (-114.25763119999999 51.8892161),18.9704,EPSG:4326
5560,POINT (-114.25765779999999 51.8892161),18.4893,EPSG:4326
5561,POINT (-114.257672 51.8892161),18.4893,EPSG:4326
5562,POINT (-114.257696 51.8892161),18.4893,EPSG:4326
5563,POINT (-114.2577101 51.8892161),18.8338,EPSG:4326
5564,POINT (-114.25773919999999 51.8892161),18.8338,EPSG:4326
5565,POINT (-114.25776019999999 51.8892161),16.1925,EPSG:4326
5566,POINT (-114.2577767 51.8892162),16.1925,EPSG:4326
5567,POINT (-114.2577953 51.8892162),12.2879,EPSG:4326
5568,POINT (-114.2578162 51.8892162),12.2879,EPSG:4326
5569,POINT (-114.2578308 51.8892162),14.8144,EPSG:4326
5570,POINT (-114.25785789999999 51.8892162),14.8144,EPSG:4326
5571,POINT (-114.257881 51.8892162),15.5381,EPSG:4326
5572,POINT (-114.2579081 51.8892162),16.1925,EPSG:4326
5573,POINT (-114.25793309999999 51.8892161),15.2738,EPSG:4326
5574,POINT (-114.257956 51.8892161),15.4837,EPSG:4326
5575,POINT (-114.25797469999999 51.8892161),15.7331,EPSG:4326
5576,POINT (-114.2580019 51.8892162),16.3074,EPSG:4326
5577,POINT (-114.2580225 51.8892161),16.3074,EPSG:4326
5578,POINT (-114.2580455 51.8892161),15.8453,EPSG:4326
5579,POINT (-114.25807069999999 51.8892161),15.3886,EPSG:4326
5580,POINT (-114.25808909999999 51.8892161),15.0788,EPSG:4326
5581,POINT (-114.258112 51.8892161),14.9293,EPSG:4326
5582,POINT (-114.2581288 51.8892161),15.6183,EPSG:4326
5583,POINT (-114.2581498 51.8892161),15.6183,EPSG:4326
5584,POINT (-114.258167 51.8892161),16.9245,EPSG:4326
5585,POINT (-114.2581883 51.8892162),17.6854,EPSG:4326
5586,POINT (-114.25820669999999 51.8892162),17.156,EPSG:4326
5587,POINT (-114.25823229999999 51.8892162),16.0777,EPSG:4326
5588,POINT (-114.2582492 51.8892162),15.9978,EPSG:4326
5589,POINT (-114.2582769 51.8892162),15.3886,EPSG:4326
5590,POINT (-114.25829639999999 51.8892161),15.5959,EPSG:4326
5591,POINT (-114.2583181 51.8892162),15.848,EPSG:4326
5592,POINT (-114.2583489 51.8892162),15.101,EPSG:4326
5593,POINT (-114.25837279999999 51.8892162),14.3551,EPSG:4326
5594,POINT (-114.25839289999999 51.8892161),14.9293,EPSG:4326
5595,POINT (-114.25841489999999 51.8892161),14.9293,EPSG:4326
5596,POINT (-114.25844149999999 51.8892161),15.0441,EPSG:4326
5597,POINT (-114.25846109999999 51.8892162),15.0441,EPSG:4326
5598,POINT (-114.2584838 51.8892162),17.5706,EPSG:4326
5599,POINT (-114.25851069999999 51.8892162),17.675,EPSG:4326
5600,POINT (-114.2585381 51.8892162),18.1448,EPSG:4326
5601,POINT (-114.25856259999999 51.8892162),18.0721,EPSG:4326
5602,POINT (-114.2585807 51.8892162),18.03,EPSG:4326
5603,POINT (-114.2586056 51.8892162),18.0095,EPSG:4326
5604,POINT (-114.2586233 51.8892162),17.9151,EPSG:4326
5605,POINT (-114.25864779999999 51.8892162),18.0366,EPSG:4326
5606,POINT (-114.2586791 51.8892162),19.2932,EPSG:4326
5607,POINT (-114.258699 51.8892161),19.8419,EPSG:4326
5608,POINT (-114.2587214 51.8892162),20.901,EPSG:4326
5609,POINT (-114.2587456 51.8892162),20.9645,EPSG:4326
5610,POINT (-114.2587679 51.8892162),21.1307,EPSG:4326
5611,POINT (-114.2587877 51.8892162),22.6273,EPSG:4326
5612,POINT (-114.25880769999999 51.8892162),23.4275,EPSG:4326
5613,POINT (-114.2588322 51.8892162),24.7764,EPSG:4326
5614,POINT (-114.25885629999999 51.8892162),28.2508,EPSG:4326
5615,POINT (-114.2588742 51.8892161),28.4165,EPSG:4326
5616,POINT (-114.2589009 51.8892161),29.8585,EPSG:4326
5617,POINT (-114.2589211 51.8892161),31.7678,EPSG:4326
5618,POINT (-114.25894129999999 51.889216),34.1076,EPSG:4326
5619,POINT (-114.2589706 51.889216),33.4023,EPSG:4326
5620,POINT (-114.25898839999999 51.889216),32.8444,EPSG:4326
5621,POINT (-114.25901309999999 51.8892161),32.6882,EPSG:4326
5622,POINT (-114.2590314 51.8892162),32.4999,EPSG:4326
5623,POINT (-114.2590539 51.8892162),32.0687,EPSG:4326
5626,POINT (-114.25911719999999 51.8892162),26.7282,EPSG:4326
5627,POINT (-114.2591374 51.8892161),26.6751,EPSG:4326
5628,POINT (-114.2591691 51.8892161),28.0211,EPSG:4326
5629,POINT (-114.25919449999999 51.8892161),25.662,EPSG:4326
5630,POINT (-114.2592148 51.8892161),24.2313,EPSG:4326
5631,POINT (-114.25923759999999 51.8892161),25.1331,EPSG:4326
5632,POINT (-114.2592559 51.8892161),26.5282,EPSG:4326
5633,POINT (-114.2592737 51.8892161),26.3428,EPSG:4326
5634,POINT (-114.2592986 51.8892162),25.3798,EPSG:4326
5635,POINT (-114.25932119999999 51.8892161),25.3798,EPSG:4326
5636,POINT (-114.25934369999999 51.8892162),25.2891,EPSG:4326
5637,POINT (-114.2593642 51.8892162),25.2649,EPSG:4326
5638,POINT (-114.2593934 51.8892162),27.9062,EPSG:4326
5639,POINT (-114.2594144 51.8892162),27.6876,EPSG:4326
5640,POINT (-114.2594407 51.8892162),27.332,EPSG:4326
5641,POINT (-114.2594542 51.8892162),27.4059,EPSG:4326
5642,POINT (-114.25948799999999 51.8892162),27.4469,EPSG:4326
5643,POINT (-114.259506 51.8892162),28.2452,EPSG:4326
5644,POINT (-114.25953109999999 51.8892162),28.7101,EPSG:4326
5645,POINT (-114.25956289999999 51.8892162),29.8897,EPSG:4326
5646,POINT (-114.25959019999999 51.8892161),30.7773,EPSG:4326
5647,POINT (-114.25960839999999 51.8892161),29.9734,EPSG:4326
5648,POINT (-114.259633 51.8892161),29.9734,EPSG:4326
5649,POINT (-114.25966009999999 51.8892161),29.6289,EPSG:4326
5650,POINT (-114.25968259999999 51.8892161),29.6289,EPSG:4326
5651,POINT (-114.2597119 51.8892161),28.3656,EPSG:4326
5652,POINT (-114.2597321 51.8892161),28.6811,EPSG:4326
5653,POINT (-114.2597615 51.8892161),31.3515,EPSG:4326
5654,POINT (-114.2597819 51.8892161),30.3351,EPSG:4326
5655,POINT (-114.2598021 51.8892162),29.514,EPSG:4326
5656,POINT (-114.2598297 51.8892161),28.9785,EPSG:4326
5657,POINT (-114.2598529 51.8892162),28.5953,EPSG:4326
5658,POINT (-114.259878 51.8892162),29.6298,EPSG:4326
5659,POINT (-114.25989849999999 51.8892162),29.9734,EPSG:4326
5660,POINT (-114.25992409999999 51.8892162),28.2992,EPSG:4326
5661,POINT (-114.25995169999999 51.8892162),27.2172,EPSG:4326
5662,POINT (-114.2599774 51.8892162),27.0919,EPSG:4326
5665,POINT (-114.26004859999999 51.8892161),30.7773,EPSG:4326
5666,POINT (-114.2600782 51.8892162),28.3656,EPSG:4326
5667,POINT (-114.26011039999999 51.8892162),27.3052,EPSG:4326
5668,POINT (-114.26013329999999 51.8892162),24.8055,EPSG:4326
5669,POINT (-114.2601591 51.8892162),24.8055,EPSG:4326
5670,POINT (-114.2601876 51.8892162),22.6236,EPSG:4326
5671,POINT (-114.26020829999999 51.8892162),22.7429,EPSG:4326
5672,POINT (-114.26024269999999 51.8892161),23.0829,EPSG:4326
5673,POINT (-114.260261 51.8892162),22.8568,EPSG:4326
5674,POINT (-114.26029609999999 51.8892162),21.4752,EPSG:4326
5675,POINT (-114.2603206 51.8892162),20.6576,EPSG:4326
5676,POINT (-114.26034779999999 51.8892162),19.6377,EPSG:4326
5677,POINT (-114.26037489999999 51.8892161),19.9706,EPSG:4326
5678,POINT (-114.2604027 51.8892161),20.6713,EPSG:4326
5689,POINT (-114.260072 51.8893231),45.6359,EPSG:4326
5695,POINT (-114.2599269 51.889323),44.9026,EPSG:4326
5699,POINT (-114.25981159999999 51.889323),41.0305,EPSG:4326
5700,POINT (-114.25979029999999 51.889323),31.696,EPSG:4326
5708,POINT (-114.25953729999999 51.889323),18.9487,EPSG:4326
5711,POINT (-114.2591187 51.889323),17.8722,EPSG:4326
5712,POINT (-114.2590987 51.889323),18.03,EPSG:4326
5713,POINT (-114.259079 51.889322899999996),18.03,EPSG:4326
5714,POINT (-114.259059 51.889322899999996),17.2261,EPSG:4326
5715,POINT (-114.2590414 51.889322899999996),17.2261,EPSG:4326
5716,POINT (-114.25902099999999 51.889323),17.3409,EPSG:4326
5717,POINT (-114.2589946 51.889323),17.6076,EPSG:4326
5718,POINT (-114.2589742 51.889323),20.3268,EPSG:4326
5719,POINT (-114.25895399999999 51.889323),19.5425,EPSG:4326
5720,POINT (-114.25893529999999 51.889323),17.8003,EPSG:4326
5721,POINT (-114.25891259999999 51.889322899999996),17.8003,EPSG:4326
5722,POINT (-114.258894 51.889322899999996),19.2932,EPSG:4326
5723,POINT (-114.2588693 51.889322799999995),20.1482,EPSG:4326
5724,POINT (-114.25884029999999 51.889322899999996),24.5759,EPSG:4326
5725,POINT (-114.25881609999999 51.889322799999995),21.3603,EPSG:4326
5726,POINT (-114.25879529999999 51.889322899999996),21.3603,EPSG:4326
5727,POINT (-114.25877249999999 51.889323),22.934,EPSG:4326
5728,POINT (-114.2587501 51.889323),27.8938,EPSG:4326
5729,POINT (-114.2587257 51.889323),30.4327,EPSG:4326
5730,POINT (-114.25871339999999 51.889323),30.1006,EPSG:4326
5731,POINT (-114.258687 51.889322899999996),28.3656,EPSG:4326
5733,POINT (-114.2586383 51.889322899999996),29.3992,EPSG:4326
5734,POINT (-114.2586281 51.889322899999996),29.9398,EPSG:4326
5735,POINT (-114.2585936 51.889322899999996),30.7773,EPSG:4326
5736,POINT (-114.25857119999999 51.889323),31.8108,EPSG:4326
5737,POINT (-114.2585531 51.889323),31.8108,EPSG:4326
5738,POINT (-114.2585347 51.889323),33.3037,EPSG:4326
5739,POINT (-114.25851229999999 51.889323),33.3037,EPSG:4326
5740,POINT (-114.25848739999999 51.889323),33.1889,EPSG:4326
5741,POINT (-114.25846349999999 51.889323),30.9488,EPSG:4326
5742,POINT (-114.25844319999999 51.889323),27.2172,EPSG:4326
5743,POINT (-114.2584208 51.889323),22.9904,EPSG:4326
5744,POINT (-114.2584024 51.889323),20.6713,EPSG:4326
5745,POINT (-114.25837779999999 51.889323),19.7082,EPSG:4326
5746,POINT (-114.2583552 51.889323),18.719,EPSG:4326
5747,POINT (-114.258343 51.889323),17.7466,EPSG:4326
5748,POINT (-114.25831629999999 51.889323),15.7331,EPSG:4326
5749,POINT (-114.2582948 51.889323),15.7894,EPSG:4326
5750,POINT (-114.2582688 51.889323),15.848,EPSG:4326
5751,POINT (-114.2582491 51.889323),15.9239,EPSG:4326
5752,POINT (-114.25823129999999 51.889323),15.9628,EPSG:4326
5753,POINT (-114.25819999999999 51.889323),15.6753,EPSG:4326
5754,POINT (-114.25817749999999 51.889323),15.3886,EPSG:4326
5755,POINT (-114.25814349999999 51.889323),16.537,EPSG:4326
5756,POINT (-114.25811859999999 51.889323),15.7539,EPSG:4326
5757,POINT (-114.25809819999999 51.889323),14.8144,EPSG:4326
5758,POINT (-114.25807549999999 51.889322899999996),14.1842,EPSG:4326
5759,POINT (-114.2580528 51.889322899999996),13.2067,EPSG:4326
5760,POINT (-114.2580278 51.889322899999996),13.1247,EPSG:4326
5761,POINT (-114.2579957 51.889322899999996),12.2879,EPSG:4326
5762,POINT (-114.2579773 51.889322899999996),11.2798,EPSG:4326
5763,POINT (-114.2579545 51.889322899999996),9.5318,EPSG:4326
5765,POINT (-114.2578971 51.889322899999996),6.7756,EPSG:4326
5766,POINT (-114.2578836 51.889322899999996),6.0072,EPSG:4326
5768,POINT (-114.25783039999999 51.889322899999996),5.6855,EPSG:4326
5770,POINT (-114.2577749 51.889323),6.739,EPSG:4326
5771,POINT (-114.2577541 51.889323),7.7446,EPSG:4326
5772,POINT (-114.2577263 51.889323),9.4169,EPSG:4326
5773,POINT (-114.25770039999999 51.889323),9.9549,EPSG:4326
5774,POINT (-114.25767239999999 51.889322899999996),12.4028,EPSG:4326
5775,POINT (-114.2576442 51.889322899999996),12.3708,EPSG:4326
5776,POINT (-114.257621 51.889322899999996),12.2879,EPSG:4326
5777,POINT (-114.25759049999999 51.889323),13.2246,EPSG:4326
5778,POINT (-114.2575651 51.889323),15.2738,EPSG:4326
5779,POINT (-114.2575416 51.889323),15.0871,EPSG:4326
5780,POINT (-114.25750989999999 51.889323),14.4699,EPSG:4326
5781,POINT (-114.257482 51.889323),10.9098,EPSG:4326
