,geometry,yield,CRS
12525,POINT (-97.40301210942131 50.02913878408858),61.95845083,EPSG:4326
12526,POINT (-97.40298514042138 50.02913874658857),61.831867,EPSG:4326
12527,POINT (-97.40295824860613 50.02913869330132),66.20609568,EPSG:4326
12528,POINT (-97.40293130610621 50.029138620301325),59.16760203,EPSG:4326
12529,POINT (-97.40290436060654 50.02913861880134),63.44626068,EPSG:4326
12530,POINT (-97.4028773156064 50.029138581301325),57.51862162,EPSG:4326
12531,POINT (-97.40285030360648 50.029138594801324),61.73784712,EPSG:4326
12532,POINT (-97.4028236351065 50.0291387108013),59.54363197,EPSG:4326
12533,POINT (-97.40279690960601 50.02913881430133),68.61430133,EPSG:4326
12534,POINT (-97.40277014410586 50.02913897080133),57.44062576,EPSG:4326
12535,POINT (-97.40274334110585 50.029138970801334),64.96199981,EPSG:4326
12536,POINT (-97.4027164131061 50.029138928801316),63.81834791,EPSG:4326
12537,POINT (-97.40268959360635 50.02913876280131),67.16434958,EPSG:4326
12538,POINT (-97.40266260210606 50.02913867180131),60.98744569,EPSG:4326
12539,POINT (-97.40263573610581 50.02913861630132),51.63726948,EPSG:4326
12541,POINT (-97.40258139260564 50.02913843130131),48.09075692,EPSG:4326
12542,POINT (-97.40255454460564 50.0291383888013),61.09082649,EPSG:4326
12543,POINT (-97.40252739460564 50.02913830430132),58.51699747,EPSG:4326
12544,POINT (-97.40250053260557 50.029138300801314),53.90214874,EPSG:4326
12545,POINT (-97.40247454610547 50.02913837030131),47.22187824,EPSG:4326
12546,POINT (-97.40244881410544 50.02913837430131),42.81302294,EPSG:4326
12547,POINT (-97.40242212610535 50.02913855380131),39.11301512,EPSG:4326
12548,POINT (-97.40239831860521 50.02913855180132),40.60817745,EPSG:4326
12549,POINT (-97.40237863910521 50.02913864080131),58.52633213,EPSG:4326
12553,POINT (-97.40233472560554 50.0291387388013),64.93940397,EPSG:4326
12554,POINT (-97.40231276260552 50.02913876130131),64.37269279,EPSG:4326
12555,POINT (-97.4022899391054 50.02913876530132),61.46521055,EPSG:4326
12556,POINT (-97.40226856060556 50.02913873430132),67.47644611,EPSG:4326
12557,POINT (-97.40224897070306 50.02913868222636),68.17148877,EPSG:4326
12558,POINT (-97.40222885270327 50.02913854522637),68.50835246,EPSG:4326
12559,POINT (-97.40220883270332 50.02913861122638),68.04884445,EPSG:4326
12560,POINT (-97.40218714170324 50.02913853922637),62.52611162,EPSG:4326
12561,POINT (-97.40216368870303 50.02913849172637),54.0832482,EPSG:4326
12565,POINT (-97.40207696970279 50.02913864722637),59.54658071,EPSG:4326
12566,POINT (-97.40205566220277 50.02913862522637),59.63673657,EPSG:4326
12567,POINT (-97.40203427420246 50.02913870022636),54.67184154,EPSG:4326
12570,POINT (-97.40197036820247 50.029138865726374),55.14301618,EPSG:4326
12571,POINT (-97.40194988670292 50.02913889522638),53.67432926,EPSG:4326
12572,POINT (-97.4019306257036 50.029138742726374),52.52326192,EPSG:4326
12573,POINT (-97.40191107770391 50.029138659726385),66.07308327,EPSG:4326
12574,POINT (-97.40189148570354 50.029138626726386),65.15172402,EPSG:4326
12575,POINT (-97.40187168070322 50.02913861422637),50.46382822,EPSG:4326
12576,POINT (-97.40185211070313 50.0291386612264),70.04840848,EPSG:4326
12581,POINT (-97.40174900820249 50.0291385237264),30.95748062,EPSG:4326
12583,POINT (-97.40171261970288 50.02913858172638),49.66550975,EPSG:4326
12588,POINT (-97.40166981146827 50.02913870773763),38.81311184,EPSG:4326
12604,POINT (-97.40164990250686 50.02906333905457),46.95195342,EPSG:4326
12605,POINT (-97.40165034149146 50.02905199455792),50.18299556,EPSG:4326
12606,POINT (-97.40165275197621 50.02904211555951),60.76849784,EPSG:4326
12607,POINT (-97.40165512996579 50.0290327825598),67.1356214,EPSG:4326
12608,POINT (-97.40165573596339 50.02902369855981),77.32275908,EPSG:4326
12609,POINT (-97.40165478896617 50.0290135870598),73.61961652,EPSG:4326
12610,POINT (-97.40165381746796 50.02900273505976),75.78767116,EPSG:4326
12612,POINT (-97.40165765195695 50.02898166555962),77.41630872,EPSG:4326
12614,POINT (-97.40165758246243 50.02895895805976),67.79394185,EPSG:4326
12615,POINT (-97.40165613846708 50.02894233405977),50.89566561,EPSG:4326
12616,POINT (-97.4016554729679 50.02892821705976),61.13032951,EPSG:4326
12617,POINT (-97.40165418596992 50.02891328305971),51.75472474,EPSG:4326
12618,POINT (-97.40165290197073 50.0288977895597),54.72094895,EPSG:4326
12619,POINT (-97.40165172697128 50.028883125059664),54.57580449,EPSG:4326
12620,POINT (-97.40165075797105 50.02886806905966),57.85089526,EPSG:4326
12621,POINT (-97.4016499489703 50.02885199155969),49.53832635,EPSG:4326
12622,POINT (-97.4016488564712 50.02883650805965),55.86942743,EPSG:4326
12623,POINT (-97.40164787947116 50.02882065955964),55.64435493,EPSG:4326
12624,POINT (-97.40164709047018 50.02880535605967),61.2602993,EPSG:4326
12625,POINT (-97.40164645996927 50.028789665559685),59.97525463,EPSG:4326
12626,POINT (-97.40164603896874 50.0287737505597),58.90903931,EPSG:4326
12627,POINT (-97.40164590346782 50.02875878405968),59.93875479,EPSG:4326
12628,POINT (-97.40164578646686 50.028743805059705),61.61701063,EPSG:4326
12629,POINT (-97.40164704446308 50.0287292495597),63.83540785,EPSG:4326
12630,POINT (-97.40164823946108 50.028714421559656),64.82829513,EPSG:4326
12631,POINT (-97.40164844946285 50.02869972705971),64.66479223,EPSG:4326
12632,POINT (-97.40164889196298 50.02868383905971),59.6431831,EPSG:4326
12633,POINT (-97.40164951219379 50.02866874831645),63.17424521,EPSG:4326
12634,POINT (-97.4016493961953 50.02865372931644),62.88973823,EPSG:4326
12635,POINT (-97.40164955119555 50.02863785581644),59.11192252,EPSG:4326
12636,POINT (-97.4016494961959 50.02862251281643),62.88112736,EPSG:4326
12637,POINT (-97.40164936419625 50.02860697181642),58.93723365,EPSG:4326
12638,POINT (-97.40164882919721 50.028591958816435),67.4847165,EPSG:4326
12639,POINT (-97.40164877669675 50.02857632231645),59.31362929,EPSG:4326
12640,POINT (-97.4016494571946 50.02856087231641),57.85948013,EPSG:4326
12641,POINT (-97.40165037119296 50.02854612331639),60.31655609,EPSG:4326
12642,POINT (-97.40165098719314 50.02853046181637),53.98835485,EPSG:4326
12643,POINT (-97.40165144169369 50.02851492831639),47.14388203,EPSG:4326
12644,POINT (-97.401651895194 50.02849940781638),45.35951032,EPSG:4326
12645,POINT (-97.40165239469411 50.0284838333164),46.21025328,EPSG:4326
12646,POINT (-97.40165263869437 50.02846829331638),40.01106508,EPSG:4326
12648,POINT (-97.40165380769332 50.028436106316356),28.81255237,EPSG:4326
12649,POINT (-97.40165311519688 50.02842145781639),37.94403914,EPSG:4326
12650,POINT (-97.40165176770114 50.02840802131632),44.90478876,EPSG:4326
12652,POINT (-97.40165020770158 50.02839013131633),41.2913214,EPSG:4326
12653,POINT (-97.40164956970015 50.028379891316334),32.57878111,EPSG:4326
12654,POINT (-97.40164887719943 50.02836835681635),31.19351818,EPSG:4326
12658,POINT (-97.40164871854819 50.0283273706502),73.92664418,EPSG:4326
12659,POINT (-97.40164918654705 50.02831992915019),70.87637592,EPSG:4326
12662,POINT (-97.40165228454468 50.02828143115014),46.57780506,EPSG:4326
12663,POINT (-97.40165176704815 50.02826746665021),52.17470209,EPSG:4326
12665,POINT (-97.40165187554886 50.028237769650175),28.78353468,EPSG:4326
12669,POINT (-97.40165463304182 50.02818554565004),30.34617696,EPSG:4326
12673,POINT (-97.40165712204046 50.02816565964995),49.49711188,EPSG:4326
12674,POINT (-97.40165806654129 50.02815318714998),57.48288823,EPSG:4326
12675,POINT (-97.40166026203921 50.02813987064989),57.36567714,EPSG:4326
12676,POINT (-97.40166275853707 50.02812647064977),59.32819023,EPSG:4326
12677,POINT (-97.40166526126279 50.02811415924339),70.20490466,EPSG:4326
12678,POINT (-97.40166767976224 50.028101934743354),74.35827456,EPSG:4326
12679,POINT (-97.40167006076165 50.028089872243285),70.22750731,EPSG:4326
12680,POINT (-97.4016715177643 50.028076712243475),59.96979146,EPSG:4326
12681,POINT (-97.4016720362692 50.02806106074373),44.01223622,EPSG:4326
12682,POINT (-97.40167345426936 50.028046020743716),56.45807727,EPSG:4326
12683,POINT (-97.40167471076956 50.028031295243736),65.8965136,EPSG:4326
12684,POINT (-97.40167869526287 50.02801597574338),49.78715744,EPSG:4326
12685,POINT (-97.4016845232548 50.02800093074258),48.90201625,EPSG:4326
12686,POINT (-97.40169201974714 50.02798621674143),38.62217798,EPSG:4326
12687,POINT (-97.40170094324151 50.027970711240314),40.34891812,EPSG:4326
12688,POINT (-97.40171029423772 50.02795545723939),32.4018693,EPSG:4326
12693,POINT (-97.40187677771836 50.027560882217934),35.11559001,EPSG:4326
12694,POINT (-97.4019036522251 50.02755343471344),35.43729608,EPSG:4326
12695,POINT (-97.40192829072994 50.02754708121132),42.15063772,EPSG:4326
12696,POINT (-97.40195175080625 50.027541063671215),48.47535917,EPSG:4326
12697,POINT (-97.40197495430546 50.02753439767148),45.16822957,EPSG:4326
12698,POINT (-97.40199718180348 50.02752724267222),48.11269823,EPSG:4326
12699,POINT (-97.4020151622997 50.027520080673824),58.40843922,EPSG:4326
12700,POINT (-97.40203541429389 50.02750960517724),43.54450321,EPSG:4326
12701,POINT (-97.40205415528997 50.02749701918167),33.80261259,EPSG:4326
12704,POINT (-97.40209429779816 50.027453596695025),29.92681449,EPSG:4326
12705,POINT (-97.40209810131313 50.027437483700375),29.63511796,EPSG:4326
12710,POINT (-97.40210320384247 50.02734825120428),36.20486806,EPSG:4326
12711,POINT (-97.40210596584058 50.02732884020417),37.01139307,EPSG:4326
12713,POINT (-97.40211138684019 50.02729019120415),35.95219877,EPSG:4326
12714,POINT (-97.40211286634279 50.02727120670427),31.05270768,EPSG:4326
12715,POINT (-97.40211047235299 50.0272532622044),30.64967653,EPSG:4326
12716,POINT (-97.40210193487306 50.02723771120308),35.94210943,EPSG:4326
12733,POINT (-97.40188092998122 50.02727463427373),32.24220419,EPSG:4326
12738,POINT (-97.40177702166923 50.027284462548366),37.23149917,EPSG:4326
12771,POINT (-97.40227226964961 50.02735543412364),38.15355232,EPSG:4326
12772,POINT (-97.40227407820346 50.02737170979186),48.27419839,EPSG:4326
12773,POINT (-97.40227592852415 50.02738836788332),54.97623621,EPSG:4326
12778,POINT (-97.40227139412731 50.02747398198189),52.42950821,EPSG:4326
12779,POINT (-97.40226566638825 50.02749101224428),51.78326793,EPSG:4326
12780,POINT (-97.40225715233379 50.0275073989138),55.00560053,EPSG:4326
12781,POINT (-97.40224640287144 50.027522898710046),55.21639332,EPSG:4326
12782,POINT (-97.40223611451911 50.02753683731048),58.12060839,EPSG:4326
12783,POINT (-97.40222338345852 50.027549378080046),61.09042609,EPSG:4326
12784,POINT (-97.40220857088052 50.02756233852292),65.14183215,EPSG:4326
12785,POINT (-97.40219257060687 50.02757397762641),62.92795058,EPSG:4326
12786,POINT (-97.40217506721663 50.02758521954407),62.47028733,EPSG:4326
12787,POINT (-97.40215653581174 50.027596158868164),50.14305525,EPSG:4326
12788,POINT (-97.40213747443131 50.02760536740139),54.29645586,EPSG:4326
12789,POINT (-97.40211812777973 50.02761341122447),61.18584766,EPSG:4326
12790,POINT (-97.4020978124788 50.027621184685835),64.07899364,EPSG:4326
12791,POINT (-97.40207657620249 50.02762755455792),61.20371056,EPSG:4326
12792,POINT (-97.40205516683073 50.02763386620703),62.03275866,EPSG:4326
12793,POINT (-97.40203468900246 50.02763879350943),62.09666057,EPSG:4326
12794,POINT (-97.4020147830703 50.027643398962326),55.35361595,EPSG:4326
12795,POINT (-97.40199298639641 50.027648938933886),43.52293637,EPSG:4326
12796,POINT (-97.40197172217016 50.02765369677949),39.03527506,EPSG:4326
12797,POINT (-97.401951464156 50.02765824217667),34.71064354,EPSG:4326
12803,POINT (-97.40199680685959 50.027725053186785),41.37284751,EPSG:4326
12804,POINT (-97.40199068830282 50.02774104352264),36.93575869,EPSG:4326
12806,POINT (-97.40197870879344 50.02776724002129),33.7376776,EPSG:4326
12807,POINT (-97.4019736372915 50.027777534520915),29.75655806,EPSG:4326
12821,POINT (-97.40185277451609 50.028074129287816),50.37192955,EPSG:4326
12822,POINT (-97.40185290542912 50.028090361891294),48.67176188,EPSG:4326
12823,POINT (-97.40185211992167 50.0281067505969),49.15554381,EPSG:4326
12824,POINT (-97.401850423742 50.02812368499918),54.90625686,EPSG:4326
12825,POINT (-97.40184879561627 50.02814024327686),45.24452624,EPSG:4326
12826,POINT (-97.40184685316137 50.028157316211484),43.71707077,EPSG:4326
12827,POINT (-97.4018444573844 50.02817317505384),49.41826688,EPSG:4326
12828,POINT (-97.40184218103431 50.02818959707175),52.09774351,EPSG:4326
12829,POINT (-97.40184064466196 50.028205696435634),51.73826182,EPSG:4326
12830,POINT (-97.40183907394562 50.028222980442564),45.24770273,EPSG:4326
12831,POINT (-97.4018395418073 50.02824061932373),48.74750163,EPSG:4326
12832,POINT (-97.40184004787005 50.028257949728385),45.55214277,EPSG:4326
12833,POINT (-97.4018397945591 50.02827530746318),40.85869367,EPSG:4326
12834,POINT (-97.40183983938469 50.02829251800278),36.45055728,EPSG:4326
12835,POINT (-97.40183887786064 50.0283092899716),41.49475047,EPSG:4326
12836,POINT (-97.40183827162464 50.028324333545534),46.33546456,EPSG:4326
12838,POINT (-97.40183667996094 50.02834326716298),68.88290737,EPSG:4326
12839,POINT (-97.40183822460632 50.0283533630171),77.3948331,EPSG:4326
12840,POINT (-97.40183906783633 50.02836506307544),63.68406583,EPSG:4326
12841,POINT (-97.40183993387018 50.028376357570686),68.36270366,EPSG:4326
12842,POINT (-97.40183985130398 50.02838893963742),66.13785123,EPSG:4326
12843,POINT (-97.40184033469063 50.02840179974668),69.9080216,EPSG:4326
12844,POINT (-97.40183973183939 50.02841472571292),72.75124334,EPSG:4326
12845,POINT (-97.40183942351533 50.02842811986008),68.8830252,EPSG:4326
12846,POINT (-97.40183896561841 50.028442802684815),62.71565239,EPSG:4326
12847,POINT (-97.40183771000716 50.02845954946775),56.11765757,EPSG:4326
12848,POINT (-97.40183822869108 50.02847567831713),58.96600273,EPSG:4326
12849,POINT (-97.40183778761917 50.02849255432036),55.65916639,EPSG:4326
12850,POINT (-97.40183792885918 50.028509806484855),54.67428269,EPSG:4326
12851,POINT (-97.40183757060571 50.02852688622846),55.52212877,EPSG:4326
12852,POINT (-97.40183822040964 50.02854258998527),59.33818895,EPSG:4326
12853,POINT (-97.4018383561821 50.028559671642306),55.38184594,EPSG:4326
12854,POINT (-97.40183805978089 50.02857673415965),55.81444234,EPSG:4326
12855,POINT (-97.40183859585117 50.028593811363216),57.2929461,EPSG:4326
12856,POINT (-97.40183879036574 50.02861107093018),56.32462999,EPSG:4326
12857,POINT (-97.40183948373034 50.02862801279375),59.49174843,EPSG:4326
12858,POINT (-97.40183825195497 50.028646329102294),53.61202032,EPSG:4326
12859,POINT (-97.40183826829838 50.02866447422896),54.50853306,EPSG:4326
12860,POINT (-97.40183738631688 50.02868260248867),54.2455578,EPSG:4326
12861,POINT (-97.4018347060937 50.0287005685469),53.0436988,EPSG:4326
12862,POINT (-97.40183338210313 50.02871869432375),51.68753868,EPSG:4326
12863,POINT (-97.40183166130885 50.028735489866335),55.30860254,EPSG:4326
12864,POINT (-97.40183090954795 50.0287522341035),53.24792034,EPSG:4326
12865,POINT (-97.40183176830138 50.02876892255707),51.45992346,EPSG:4326
12866,POINT (-97.40183175306231 50.02878568537086),49.2227435,EPSG:4326
12867,POINT (-97.40183225933379 50.02880252044285),47.35617209,EPSG:4326
12868,POINT (-97.40183291199212 50.028819483760905),44.53560075,EPSG:4326
12869,POINT (-97.40183337634302 50.028836340231145),45.80908821,EPSG:4326
12870,POINT (-97.40183454809035 50.02885326203028),44.83655266,EPSG:4326
12871,POINT (-97.401835198743 50.028869918284634),46.55582426,EPSG:4326
12872,POINT (-97.40183635321635 50.02888664032433),49.84289154,EPSG:4326
12873,POINT (-97.40183796847421 50.02890320415917),48.21551178,EPSG:4326
12874,POINT (-97.40183920844224 50.028919788022044),44.85970658,EPSG:4326
12875,POINT (-97.40184045230382 50.02893647275181),50.86238746,EPSG:4326
12876,POINT (-97.40184181136263 50.02895318194062),60.53176848,EPSG:4326
12877,POINT (-97.40184270899765 50.02896986250903),62.46655755,EPSG:4326
12878,POINT (-97.40184188979536 50.02898626573349),53.38002049,EPSG:4326
12894,POINT (-97.40195549603246 50.029505033656406),48.78229607,EPSG:4326
12895,POINT (-97.40196867402962 50.02950513495946),46.49968574,EPSG:4326
12896,POINT (-97.4019813309611 50.029505263940564),49.45285253,EPSG:4326
12897,POINT (-97.40199403042922 50.02950516392387),47.85400846,EPSG:4326
12898,POINT (-97.40200717443132 50.02950589492396),44.43976188,EPSG:4326
12899,POINT (-97.40202135543251 50.029506680924),41.73780399,EPSG:4326
12900,POINT (-97.40203474893231 50.02950722242398),48.48324069,EPSG:4326
12901,POINT (-97.40204802543205 50.02950778642399),52.7937801,EPSG:4326
12902,POINT (-97.40205952593176 50.029508135423995),55.32510388,EPSG:4326
12924,POINT (-97.40220805421382 50.02950139996812),49.19261991,EPSG:4326
12928,POINT (-97.4022792755048 50.029502090941556),60.594214,EPSG:4326
12929,POINT (-97.40229489743231 50.02950239486517),68.7189262,EPSG:4326
12930,POINT (-97.40231312404147 50.029501921682446),57.87953152,EPSG:4326
12934,POINT (-97.40238801804888 50.02950143602418),58.29350307,EPSG:4326
12935,POINT (-97.40240656347581 50.029501647882704),62.4885425,EPSG:4326
12936,POINT (-97.40242646805235 50.029501221827594),62.94810962,EPSG:4326
12937,POINT (-97.40244742028499 50.02950145350796),57.02219109,EPSG:4326
12938,POINT (-97.40246677161525 50.029501653955755),60.73867002,EPSG:4326
12939,POINT (-97.40248640763683 50.029501923294106),57.02879896,EPSG:4326
12940,POINT (-97.40250594939151 50.029501430823665),67.85429375,EPSG:4326
12941,POINT (-97.40252552987111 50.0295015459642),70.66610539,EPSG:4326
12942,POINT (-97.40254535822316 50.02950162066085),65.0615361,EPSG:4326
12943,POINT (-97.40256581307473 50.02950230289007),64.63317872,EPSG:4326
12944,POINT (-97.4025864581843 50.02950163288675),62.29046832,EPSG:4326
12945,POINT (-97.4026071246194 50.02950233524082),67.07011093,EPSG:4326
12946,POINT (-97.40262858641066 50.02950231686313),65.51199327,EPSG:4326
12947,POINT (-97.40265095735734 50.0295022030014),66.30990184,EPSG:4326
12948,POINT (-97.40267275478925 50.02950216650694),64.93615242,EPSG:4326
12949,POINT (-97.40269395935918 50.02950211300142),66.91711841,EPSG:4326
12950,POINT (-97.40271540108412 50.029502075023395),61.68961362,EPSG:4326
12951,POINT (-97.4027385166187 50.02950198306053),57.95444013,EPSG:4326
12952,POINT (-97.40276291956735 50.029501925065844),50.60089779,EPSG:4326
12953,POINT (-97.4027866550347 50.02950190152903),50.37023111,EPSG:4326
12954,POINT (-97.40280938264021 50.02950192197901),54.01745856,EPSG:4326
12955,POINT (-97.40283238085038 50.02950194886974),54.28304273,EPSG:4326
12956,POINT (-97.40285524478475 50.02950199727613),49.58861896,EPSG:4326
12957,POINT (-97.40287819416429 50.0295019637902),44.98381876,EPSG:4326
12958,POINT (-97.40290135742238 50.029501966863414),43.88067126,EPSG:4326
12959,POINT (-97.40292428151159 50.02950195080358),45.88891928,EPSG:4326
12960,POINT (-97.4029473225982 50.02950193379709),47.40405478,EPSG:4326
12961,POINT (-97.40297032870147 50.02950195283751),48.24917714,EPSG:4326
12962,POINT (-97.40299322739561 50.02950205221225),49.19285183,EPSG:4326
12963,POINT (-97.40301601956536 50.0295019518506),49.30812525,EPSG:4326
12964,POINT (-97.40303987513349 50.02950194747901),44.46971702,EPSG:4326
12965,POINT (-97.40306429458421 50.029501994895234),45.57778724,EPSG:4326
12966,POINT (-97.40309035821416 50.029502043566744),40.85847849,EPSG:4326
12967,POINT (-97.40311512388385 50.02950188276061),45.75457478,EPSG:4326
12968,POINT (-97.40313985632856 50.029501841986956),44.08035031,EPSG:4326
12969,POINT (-97.40316469130023 50.0295019367201),48.75582801,EPSG:4326
12970,POINT (-97.40319050276807 50.02950194217078),47.14687896,EPSG:4326
12971,POINT (-97.4032160282526 50.02950201417054),50.92429449,EPSG:4326
12972,POINT (-97.40324064577025 50.02950216817086),52.70000085,EPSG:4326
12973,POINT (-97.40326523042363 50.02950212330662),56.24191839,EPSG:4326
12974,POINT (-97.40328989557949 50.029502108838095),53.25360672,EPSG:4326
12975,POINT (-97.40331449080925 50.02950223561234),55.93167535,EPSG:4326
12976,POINT (-97.40333910342856 50.0295016113823),56.01442589,EPSG:4326
12977,POINT (-97.40336370228974 50.02950227981941),60.85681929,EPSG:4326
12978,POINT (-97.40338822056177 50.02950211657979),61.41395685,EPSG:4326
12979,POINT (-97.40341293882074 50.02950202412715),62.96599901,EPSG:4326
12980,POINT (-97.4034374897895 50.02950197952773),59.52598652,EPSG:4326
12981,POINT (-97.40346206291142 50.029501987982016),61.15506573,EPSG:4326
12982,POINT (-97.4034865203619 50.029501975404614),60.73985206,EPSG:4326
12983,POINT (-97.4035110753985 50.029502102356965),59.65899028,EPSG:4326
12984,POINT (-97.40353548614229 50.02950214778758),58.97642346,EPSG:4326
12985,POINT (-97.40356009602206 50.02950214534453),59.74982722,EPSG:4326
12986,POINT (-97.40358460916117 50.02950213933217),58.66530903,EPSG:4326
12997,POINT (-97.40385445691423 50.02950188413881),59.7387841,EPSG:4326
12998,POINT (-97.40387894936308 50.029501922691715),63.20190947,EPSG:4326
12999,POINT (-97.40390348781415 50.029502051597376),60.51953937,EPSG:4326
13000,POINT (-97.40392807026296 50.02950151081603),59.70412206,EPSG:4326
13001,POINT (-97.4039525523078 50.02950153238373),58.52406523,EPSG:4326
13002,POINT (-97.40397717060688 50.02950161742002),57.50647102,EPSG:4326
13003,POINT (-97.40400163075678 50.029501573437564),56.38384898,EPSG:4326
13004,POINT (-97.40402623457426 50.02950218126716),56.59590001,EPSG:4326
13005,POINT (-97.40405071783279 50.02950213233117),55.46244333,EPSG:4326
13006,POINT (-97.40407513041981 50.029502021364046),55.74550555,EPSG:4326
13007,POINT (-97.40409972705717 50.02950199793101),54.65368642,EPSG:4326
13008,POINT (-97.40412406324862 50.02950195291606),55.86105456,EPSG:4326
13020,POINT (-97.4044184041246 50.02950230980888),58.35783206,EPSG:4326
13021,POINT (-97.40444176610718 50.02950224989097),55.15159653,EPSG:4326
13022,POINT (-97.40446491322803 50.02950222645523),54.16791612,EPSG:4326
13023,POINT (-97.40448826646984 50.02950219097388),48.57852978,EPSG:4326
13024,POINT (-97.4045115517466 50.02950209045547),52.11151175,EPSG:4326
13025,POINT (-97.4045351082138 50.02950205192159),50.78174268,EPSG:4326
13026,POINT (-97.40455747130383 50.029501907987786),53.3708822,EPSG:4326
13027,POINT (-97.40457995047812 50.02950188993702),52.97515499,EPSG:4326
13028,POINT (-97.40460347237655 50.0295018709047),53.1681496,EPSG:4326
13041,POINT (-97.40491175212046 50.029502100097524),60.24856841,EPSG:4326
13042,POINT (-97.40493501806648 50.029502163755666),61.95010015,EPSG:4326
13043,POINT (-97.40495903515318 50.02950219824952),58.71020442,EPSG:4326
13044,POINT (-97.4049825802066 50.029502236742815),58.00153401,EPSG:4326
13045,POINT (-97.405006031879 50.02950225577508),60.12463839,EPSG:4326
13046,POINT (-97.40502933746588 50.029502237312236),60.85747798,EPSG:4326
13047,POINT (-97.40505257986231 50.02950226786565),65.29971259,EPSG:4326
13048,POINT (-97.40507595912082 50.0295021499267),66.37490026,EPSG:4326
13049,POINT (-97.40509931181056 50.02950211248807),68.72751729,EPSG:4326
13050,POINT (-97.40512266032809 50.0295019719883),65.35288048,EPSG:4326
13051,POINT (-97.40514606165746 50.02950188996328),65.75563775,EPSG:4326
13052,POINT (-97.40516980940082 50.02950190140518),65.26774076,EPSG:4326
13053,POINT (-97.40519347840183 50.02950186340526),66.24740328,EPSG:4326
13054,POINT (-97.40521734243838 50.02950193986004),62.62337504,EPSG:4326
13055,POINT (-97.40524099202716 50.02950196226264),64.25376298,EPSG:4326
13056,POINT (-97.40526470432617 50.029502036873595),65.15783251,EPSG:4326
13057,POINT (-97.40528846694873 50.02950208836025),68.56843747,EPSG:4326
13058,POINT (-97.40531201238065 50.02950209386685),60.38971136,EPSG:4326
13059,POINT (-97.40533595548403 50.02950212090585),53.43232499,EPSG:4326
13060,POINT (-97.40535946788043 50.02950212746165),54.04034318,EPSG:4326
13061,POINT (-97.40538327853852 50.029502140899304),52.8710452,EPSG:4326
13062,POINT (-97.40540691242046 50.029502117812996),47.81408519,EPSG:4326
13063,POINT (-97.40543072326676 50.0295020507782),40.50227163,EPSG:4326
13064,POINT (-97.40545275440572 50.029502007264036),36.45327282,EPSG:4326
13065,POINT (-97.40547185106414 50.029501970190275),34.9651285,EPSG:4326
13066,POINT (-97.40548994175549 50.02950190711335),35.36176445,EPSG:4326
13098,POINT (-97.40603176739985 50.02950183857795),69.00573045,EPSG:4326
13099,POINT (-97.40605415295326 50.02950186851434),67.14573168,EPSG:4326
13100,POINT (-97.40607704707291 50.029501914616915),65.58581864,EPSG:4326
13101,POINT (-97.40610095889991 50.0295019891915),61.30703837,EPSG:4326
13102,POINT (-97.40612490566066 50.029502072161996),60.73332755,EPSG:4326
13103,POINT (-97.40614815448767 50.02950212773433),62.95184762,EPSG:4326
13104,POINT (-97.40617080624817 50.029502173205714),65.45323912,EPSG:4326
13105,POINT (-97.40619344559185 50.02950215777602),65.62575407,EPSG:4326
13106,POINT (-97.40621618755715 50.0295021353294),65.47225501,EPSG:4326
13107,POINT (-97.40623882967736 50.029502091910814),64.18859195,EPSG:4326
13108,POINT (-97.40626151024327 50.029501366650884),62.63984181,EPSG:4326
13109,POINT (-97.4062841325836 50.02950138313495),60.82170055,EPSG:4326
13110,POINT (-97.4063068672969 50.02950135563097),60.93097276,EPSG:4326
13111,POINT (-97.40632957272294 50.02950133912289),59.43273565,EPSG:4326
13112,POINT (-97.40635225123266 50.02950197749139),58.32471093,EPSG:4326
13113,POINT (-97.40637501886744 50.029502018278215),56.97718438,EPSG:4326
13114,POINT (-97.40639786850862 50.0295019766749),58.38798324,EPSG:4326
13115,POINT (-97.40642059040724 50.02950199763575),61.91404301,EPSG:4326
13116,POINT (-97.40644340551061 50.02950192517494),64.01789796,EPSG:4326
13117,POINT (-97.40646591716431 50.02950196529534),64.24616557,EPSG:4326
13118,POINT (-97.40648865420083 50.02950200224899),63.71210282,EPSG:4326
13119,POINT (-97.40651162453032 50.0295019522187),63.21609323,EPSG:4326
13120,POINT (-97.40653420294541 50.02950199568141),62.87226449,EPSG:4326
13121,POINT (-97.40655701651546 50.02950199117506),60.41788207,EPSG:4326
13122,POINT (-97.40657978776194 50.029502060995874),61.0011474,EPSG:4326
13123,POINT (-97.40660203569115 50.02950202660925),60.96615739,EPSG:4326
13124,POINT (-97.40662383298496 50.02950209362936),62.22082302,EPSG:4326
13125,POINT (-97.40664566710505 50.02950212671273),63.63160738,EPSG:4326
13126,POINT (-97.40666754438213 50.02950214468788),63.96962239,EPSG:4326
13127,POINT (-97.40668958183304 50.029502175595795),61.43937802,EPSG:4326
13128,POINT (-97.40671151967692 50.02950214670662),60.98989966,EPSG:4326
13129,POINT (-97.40673356793529 50.0295021522726),58.4124949,EPSG:4326
13130,POINT (-97.40675550641733 50.029502105818),59.84988265,EPSG:4326
13131,POINT (-97.40677746993715 50.02950208477265),59.62505664,EPSG:4326
13132,POINT (-97.40679931154266 50.029502080719),60.79688766,EPSG:4326
13133,POINT (-97.40682133954361 50.02950202521906),58.19911288,EPSG:4326
13134,POINT (-97.40684330319755 50.02950199883411),57.58120818,EPSG:4326
