,geometry,yield,CRS
2535,POINT (-97.43518874116818 50.042487299902994),116.00315401,EPSG:4326
2536,POINT (-97.4351887405583 50.04250412059302),122.26165858,EPSG:4326
2537,POINT (-97.43519893108885 50.042520990807375),96.5946412,EPSG:4326
2538,POINT (-97.43519822308882 50.042537871807376),108.4661707,EPSG:4326
2539,POINT (-97.43519754508881 50.042554748807376),122.23598953,EPSG:4326
2540,POINT (-97.4351975200888 50.04257155880738),138.43427362,EPSG:4326
2541,POINT (-97.43519726308882 50.04258825480737),142.98817888,EPSG:4326
2542,POINT (-97.43519759108881 50.0426051888074),118.77430324,EPSG:4326
2543,POINT (-97.43519779808882 50.04262292580743),130.4552156,EPSG:4326
2544,POINT (-97.43519798708883 50.04264069080742),128.70093995,EPSG:4326
2545,POINT (-97.43519808608886 50.042658565807415),103.78076985,EPSG:4326
2546,POINT (-97.43519777408883 50.04267648480742),90.40845777,EPSG:4326
2547,POINT (-97.43519767408884 50.04269429980743),99.70305507,EPSG:4326
2548,POINT (-97.43519754808882 50.042712008807435),108.57808885,EPSG:4326
2549,POINT (-97.43519734108884 50.04272933280744),116.18606204,EPSG:4326
2550,POINT (-97.4351975700888 50.042744472807435),127.61941032,EPSG:4326
7442,POINT (-97.43162905869659 50.04625240445708),152.28262764,EPSG:4326
7443,POINT (-97.4316271403772 50.04623795132077),159.50312247,EPSG:4326
7444,POINT (-97.43162523588329 50.04622244635302),152.10585942,EPSG:4326
7445,POINT (-97.43162661636921 50.04620608758818),141.03202929,EPSG:4326
7446,POINT (-97.43162441486929 50.04618978508817),134.09905692,EPSG:4326
7449,POINT (-97.43162243836578 50.04614134208827),128.35533208,EPSG:4326
7450,POINT (-97.43162492936325 50.046125239088255),129.98009268,EPSG:4326
7451,POINT (-97.43162680586228 50.04610942108823),127.74601125,EPSG:4326
7452,POINT (-97.43162840236172 50.04609344658819),123.0602705,EPSG:4326
7453,POINT (-97.43162949686213 50.046077449588225),126.93762954,EPSG:4326
7454,POINT (-97.4316300283625 50.04606148858823),115.07209699,EPSG:4326
7455,POINT (-97.43163034536299 50.04604545658823),125.56554764,EPSG:4326
7456,POINT (-97.43163069886337 50.04602944058824),110.91833817,EPSG:4326
7457,POINT (-97.43163045886408 50.04601343958826),141.37524732,EPSG:4326
7458,POINT (-97.43163051236424 50.045997522088236),161.87227048,EPSG:4326
7459,POINT (-97.43163026636451 50.04598158208824),130.10126787,EPSG:4326
7460,POINT (-97.43163055036446 50.04596552658823),159.96151337,EPSG:4326
7461,POINT (-97.43163047786462 50.04594975008822),142.54919409,EPSG:4326
7462,POINT (-97.43163055586454 50.04593377508823),137.60076669,EPSG:4326
7463,POINT (-97.43163066886437 50.04591763808821),149.40097898,EPSG:4326
7464,POINT (-97.43163068436446 50.045901079588205),166.79113359,EPSG:4326
7465,POINT (-97.43163089036439 50.04588458658822),174.40094231,EPSG:4326
7466,POINT (-97.4316312878642 50.045867610088195),149.83221627,EPSG:4326
7467,POINT (-97.43163126736447 50.0458511785882),158.32702834,EPSG:4326
7468,POINT (-97.43163112136463 50.04583271158819),141.22381335,EPSG:4326
7469,POINT (-97.43163132186433 50.04580981558821),114.07249459,EPSG:4326
7476,POINT (-97.43163072467121 50.04567529756769),146.49048388,EPSG:4326
7477,POINT (-97.43163080667101 50.04565594456766),157.53112888,EPSG:4326
7478,POINT (-97.43163086117104 50.045637141567674),163.57727027,EPSG:4326
7479,POINT (-97.43163089267097 50.045617261067655),147.66847772,EPSG:4326
7480,POINT (-97.4316313451708 50.04559724956765),141.84468924,EPSG:4326
7481,POINT (-97.43163172567061 50.04557719206765),144.78964779,EPSG:4326
7482,POINT (-97.43163221567056 50.04555714406764),151.79679301,EPSG:4326
7483,POINT (-97.43163243817051 50.04553695706763),143.165364,EPSG:4326
7484,POINT (-97.43163259367077 50.04551688256761),148.80176212,EPSG:4326
7485,POINT (-97.43163245467117 50.045496582067614),145.77898482,EPSG:4326
7486,POINT (-97.43163215367134 50.04547543956761),139.17796034,EPSG:4326
7487,POINT (-97.43163187967146 50.045454167067604),133.22649021,EPSG:4326
7491,POINT (-97.43163011117176 50.04536995506755),148.8309353,EPSG:4326
7492,POINT (-97.43163010117146 50.04534906156757),139.9308624,EPSG:4326
7493,POINT (-97.43163013417136 50.04532826756757),145.40726204,EPSG:4326
7494,POINT (-97.43163014067125 50.045307478567565),147.81280306,EPSG:4326
7495,POINT (-97.43163025417097 50.04528660256756),145.01681081,EPSG:4326
7496,POINT (-97.4316306331709 50.045265811067544),146.42645868,EPSG:4326
7497,POINT (-97.4316307936708 50.04524496906755),144.63463956,EPSG:4326
7498,POINT (-97.4316310676708 50.04522420806754),154.18850164,EPSG:4326
7499,POINT (-97.43163125117076 50.045203397067546),161.58894217,EPSG:4326
7503,POINT (-97.43163121698711 50.04512057369587),159.36654622,EPSG:4326
7504,POINT (-97.4316310874871 50.04509980319589),147.12596897,EPSG:4326
7505,POINT (-97.43163075448719 50.045079122695874),150.93271527,EPSG:4326
7506,POINT (-97.43163066898724 50.04505840319586),148.30174642,EPSG:4326
7507,POINT (-97.43163052248721 50.04503761069587),149.02711592,EPSG:4326
7508,POINT (-97.43163044148709 50.04501677569586),146.78670981,EPSG:4326
7509,POINT (-97.4316303224872 50.044996042695864),141.8730796,EPSG:4326
7510,POINT (-97.43163014798732 50.04497534819584),148.12710617,EPSG:4326
7511,POINT (-97.4316299809873 50.044954599695835),148.4781362,EPSG:4326
7512,POINT (-97.43162994548713 50.044933921195856),141.73202342,EPSG:4326
7513,POINT (-97.43163014698699 50.04491313969583),131.50581135,EPSG:4326
7514,POINT (-97.4316303619869 50.04489236119585),125.22809047,EPSG:4326
7515,POINT (-97.4316304299869 50.04487154919583),111.27413585,EPSG:4326
7516,POINT (-97.4316304799869 50.04485081919582),94.7171154,EPSG:4326
7517,POINT (-97.4316306639867 50.0448301276958),94.64453218,EPSG:4326
7518,POINT (-97.43163099348654 50.044809320195796),94.06931094,EPSG:4326
7519,POINT (-97.43163111948674 50.04478860769579),98.11170804,EPSG:4326
7520,POINT (-97.43163119848683 50.04476789119578),109.84422169,EPSG:4326
7521,POINT (-97.43163142548669 50.04474706269577),119.29349315,EPSG:4326
7522,POINT (-97.43163157398673 50.04472660019578),134.6619931,EPSG:4326
7523,POINT (-97.43163145448705 50.04470583619577),140.4845513,EPSG:4326
7524,POINT (-97.43163120948729 50.04468513769578),145.87840891,EPSG:4326
7525,POINT (-97.43163105298731 50.04466430819578),143.11263164,EPSG:4326
7526,POINT (-97.43163107298719 50.04464355169577),147.535678,EPSG:4326
7527,POINT (-97.43163111198709 50.04462264319575),148.22770189,EPSG:4326
7528,POINT (-97.43163124298712 50.04460187569574),147.57309366,EPSG:4326
7529,POINT (-97.4316310399873 50.044581070695735),152.70293035,EPSG:4326
7530,POINT (-97.43163083685565 50.04456045403536),144.37647287,EPSG:4326
7531,POINT (-97.43163067885574 50.04453977403533),146.585058,EPSG:4326
7532,POINT (-97.43163046685576 50.04451917603532),146.94686482,EPSG:4326
7533,POINT (-97.43163029135579 50.044498303035326),130.4495308,EPSG:4326
7534,POINT (-97.4316301813558 50.04447730603532),120.31954693,EPSG:4326
7537,POINT (-97.43163104235484 50.04441524953531),129.5452358,EPSG:4326
7538,POINT (-97.43163174935455 50.0443944540353),121.68305445,EPSG:4326
7539,POINT (-97.43162883545152 50.04437364114155),133.76985099,EPSG:4326
7540,POINT (-97.43162923604446 50.04435271458237),141.30672129,EPSG:4326
7541,POINT (-97.43162946002253 50.04433188493873),136.51975648,EPSG:4326
7542,POINT (-97.43162917506945 50.044311320354765),135.83366196,EPSG:4326
7543,POINT (-97.43163236785534 50.044290559035275),134.31869198,EPSG:4326
7544,POINT (-97.43163215685554 50.04426978853526),138.11686661,EPSG:4326
7545,POINT (-97.43163171735574 50.04424893303526),139.38450697,EPSG:4326
7546,POINT (-97.431631246856 50.04422796053526),130.56844938,EPSG:4326
7547,POINT (-97.43163091635597 50.044204384035254),114.49131959,EPSG:4326
7548,POINT (-97.4316307028558 50.04418091053523),101.01384027,EPSG:4326
7549,POINT (-97.43163061385572 50.04415812203521),92.36748507,EPSG:4326
7551,POINT (-97.43163001085576 50.044112415035215),44.02194978,EPSG:4326
7557,POINT (-97.43162992835522 50.043975928035174),87.21595671,EPSG:4326
7558,POINT (-97.4316299963553 50.043953293535175),99.94760709,EPSG:4326
7559,POINT (-97.43163024035525 50.04393071453515),111.01863537,EPSG:4326
7560,POINT (-97.43163063419243 50.04390808951876),123.34567179,EPSG:4326
7561,POINT (-97.43163110569212 50.04388511401876),124.37112537,EPSG:4326
7562,POINT (-97.43163164869199 50.04386225301876),131.35481934,EPSG:4326
7563,POINT (-97.43163200069216 50.04383936751874),132.20064499,EPSG:4326
7564,POINT (-97.43163217119238 50.04381660101873),129.20691352,EPSG:4326
7565,POINT (-97.4316321186926 50.043793827518726),130.93865527,EPSG:4326
7566,POINT (-97.43163201219292 50.043770979518726),134.20620289,EPSG:4326
7567,POINT (-97.43163183819291 50.04374832951874),129.54489328,EPSG:4326
7568,POINT (-97.431631674193 50.043725606018725),130.87149372,EPSG:4326
7569,POINT (-97.43163147319285 50.04370303101872),139.58307158,EPSG:4326
7570,POINT (-97.43163161719278 50.04368013501871),136.02070113,EPSG:4326
7571,POINT (-97.43163166569266 50.0436574925187),131.43966639,EPSG:4326
7572,POINT (-97.43163159319278 50.0436347560187),132.32572769,EPSG:4326
7573,POINT (-97.43163138519283 50.0436119400187),134.43911937,EPSG:4326
7574,POINT (-97.43163119769291 50.04358917251868),136.26097219,EPSG:4326
7577,POINT (-97.43163073569302 50.04352070401865),133.69863628,EPSG:4326
7578,POINT (-97.43163056019291 50.043498055018645),136.56248754,EPSG:4326
7579,POINT (-97.43163045119289 50.04347516951866),137.74588775,EPSG:4326
7580,POINT (-97.4316304471927 50.04345229951865),134.56443964,EPSG:4326
7581,POINT (-97.4316306426925 50.0434295540186),139.50175352,EPSG:4326
7582,POINT (-97.43163077419266 50.04340655751863),142.16790212,EPSG:4326
7583,POINT (-97.43163078769264 50.04338382701862),143.1760091,EPSG:4326
7584,POINT (-97.43163081569257 50.04336088651861),139.75148081,EPSG:4326
7585,POINT (-97.43163120019234 50.043338190518625),150.30860975,EPSG:4326
7586,POINT (-97.43163141119243 50.04331533301861),149.67617896,EPSG:4326
7587,POINT (-97.43163151519249 50.0432924465186),140.56935992,EPSG:4326
7588,POINT (-97.43163160569254 50.043269718018585),145.09271343,EPSG:4326
7589,POINT (-97.43163160019276 50.04324704451859),140.54494257,EPSG:4326
7590,POINT (-97.43163133843177 50.0432242730461),141.56997791,EPSG:4326
7591,POINT (-97.43163114843172 50.0432014005461),143.35703506,EPSG:4326
7592,POINT (-97.43163126493158 50.0431788095461),142.4469657,EPSG:4326
7593,POINT (-97.43163118593158 50.04315583104609),142.56580729,EPSG:4326
7594,POINT (-97.43163132193152 50.04313343104609),146.22701742,EPSG:4326
7595,POINT (-97.43163127793153 50.04311054604609),146.76578207,EPSG:4326
7596,POINT (-97.4316308679319 50.0430876830461),141.67829504,EPSG:4326
7597,POINT (-97.43163033443206 50.04306484254608),146.60130929,EPSG:4326
7598,POINT (-97.43163042893178 50.043041962046054),150.14066786,EPSG:4326
7599,POINT (-97.43163069843135 50.04301912554606),146.04428837,EPSG:4326
7600,POINT (-97.43163103143131 50.04299627754605),145.71921566,EPSG:4326
7601,POINT (-97.43163141343113 50.04297353354605),148.97412331,EPSG:4326
7602,POINT (-97.43163153443126 50.042950646546025),147.89902013,EPSG:4326
7603,POINT (-97.43163166543131 50.042928062546004),141.03897044,EPSG:4326
7604,POINT (-97.43163166543144 50.042905204546),138.85374802,EPSG:4326
7605,POINT (-97.43163144843163 50.04288225154601),133.51547737,EPSG:4326
7606,POINT (-97.43163117593181 50.042859478046005),144.01095705,EPSG:4326
7607,POINT (-97.43163092793183 50.042836753546),141.20290463,EPSG:4326
7608,POINT (-97.43163075493177 50.042814079045975),138.84439005,EPSG:4326
7609,POINT (-97.43163051793172 50.04279129504599),136.94103881,EPSG:4326
7610,POINT (-97.43163040393178 50.04276858754598),139.74338409,EPSG:4326
7611,POINT (-97.43163030143162 50.04274576054596),140.19555531,EPSG:4326
7612,POINT (-97.43163036243156 50.04272288454595),142.76886752,EPSG:4326
7613,POINT (-97.4316305539313 50.04270002304595),145.5303691,EPSG:4326
7614,POINT (-97.43163102143123 50.04267729754592),147.52743924,EPSG:4326
7615,POINT (-97.43163127643115 50.042654397045936),140.71521584,EPSG:4326
7616,POINT (-97.4316313094312 50.042631559545924),136.89216786,EPSG:4326
7617,POINT (-97.43163131843137 50.04260887004592),132.60889312,EPSG:4326
7618,POINT (-97.43163106293164 50.0425860955459),145.65958504,EPSG:4326
7619,POINT (-97.43163061343178 50.042563377045894),146.94289688,EPSG:4326
7620,POINT (-97.43163031857948 50.042540429893855),138.33938441,EPSG:4326
7621,POINT (-97.43163012307943 50.04251769539386),139.62665275,EPSG:4326
7622,POINT (-97.43162962957953 50.04249496139384),137.050693,EPSG:4326
7623,POINT (-97.43162939407948 50.04247211939382),142.58841771,EPSG:4326
7624,POINT (-97.43162935157922 50.04244940089381),146.10758554,EPSG:4326
7625,POINT (-97.4316293185792 50.042426388393814),150.9811187,EPSG:4326
7626,POINT (-97.43162938057891 50.042403636393836),151.6333238,EPSG:4326
7627,POINT (-97.43162959507886 50.04238062239379),160.57492375,EPSG:4326
7628,POINT (-97.43162993607874 50.042357924393784),157.94802956,EPSG:4326
7629,POINT (-97.43163029357856 50.0423351048938),156.02831451,EPSG:4326
7630,POINT (-97.43163069257857 50.04231237489379),153.0872484,EPSG:4326
7631,POINT (-97.43163086407874 50.042289522393766),156.71616512,EPSG:4326
7632,POINT (-97.43163089707889 50.042266755393754),145.2827172,EPSG:4326
7633,POINT (-97.43163070957908 50.042244133893774),139.0325817,EPSG:4326
7634,POINT (-97.4316302705795 50.042221220893744),132.49910861,EPSG:4326
7635,POINT (-97.43162976507968 50.04219853189372),129.23804266,EPSG:4326
7636,POINT (-97.4316291710799 50.04217567639373),118.6652825,EPSG:4326
7637,POINT (-97.43162900807963 50.04215288889372),131.72926991,EPSG:4326
7638,POINT (-97.43162886607959 50.04213003339373),136.23953835,EPSG:4326
7639,POINT (-97.43162838957963 50.042107221893716),120.25136154,EPSG:4326
7640,POINT (-97.43162770307987 50.04208461089372),124.33968014,EPSG:4326
7641,POINT (-97.43162717557986 50.04206176539369),140.96456214,EPSG:4326
7642,POINT (-97.4316264735799 50.042039216893706),133.46407056,EPSG:4326
7643,POINT (-97.43162574158013 50.04201624639368),88.27608656,EPSG:4326
7649,POINT (-97.43153649410871 50.04199733925136),107.62900037,EPSG:4326
7650,POINT (-97.43150267711019 50.041997310751334),117.53206202,EPSG:4326
7651,POINT (-97.43147335561022 50.04199769075135),145.59165787,EPSG:4326
7652,POINT (-97.43144081611034 50.04199806125134),132.5037118,EPSG:4326
7653,POINT (-97.43140935511052 50.04199820225133),146.44484938,EPSG:4326
7654,POINT (-97.43137790861068 50.04199837625133),148.46385235,EPSG:4326
7655,POINT (-97.43134706111086 50.04199834025135),147.39677594,EPSG:4326
7656,POINT (-97.43131611149727 50.042000619589466),157.35576889,EPSG:4326
7657,POINT (-97.43128519978873 50.04200082113576),161.71569593,EPSG:4326
7658,POINT (-97.43125414207768 50.042000925686104),154.28546107,EPSG:4326
7659,POINT (-97.43122335228418 50.04200081064029),154.05131033,EPSG:4326
7660,POINT (-97.43119222898228 50.04200086967074),155.72619641,EPSG:4326
7661,POINT (-97.43116114454267 50.04200084714533),146.59782298,EPSG:4326
7662,POINT (-97.43113020186269 50.04200048115031),161.60661225,EPSG:4326
7663,POINT (-97.43109914959054 50.04200033076925),155.78879912,EPSG:4326
7664,POINT (-97.43106845958701 50.04199848883768),138.32745,EPSG:4326
7665,POINT (-97.43103741708688 50.041998737337664),139.34242566,EPSG:4326
7666,POINT (-97.43100639608677 50.04199894933768),138.92086041,EPSG:4326
7667,POINT (-97.43097556158733 50.04199874783767),140.32379367,EPSG:4326
7668,POINT (-97.43094444308764 50.04199846083768),141.70511406,EPSG:4326
7669,POINT (-97.43091328508736 50.041998601337674),143.74752406,EPSG:4326
7670,POINT (-97.4308820933783 50.04200064365041),147.87888808,EPSG:4326
7671,POINT (-97.43085101339153 50.042000345383435),147.14681685,EPSG:4326
7672,POINT (-97.43081996272319 50.04200008919476),147.21599176,EPSG:4326
7673,POINT (-97.43078897103933 50.041999889306),141.31154677,EPSG:4326
7674,POINT (-97.43075791174148 50.042000097913125),152.13869971,EPSG:4326
7675,POINT (-97.43072680861182 50.04200031811872),144.63367971,EPSG:4326
7676,POINT (-97.43069434967109 50.042000374096894),141.9463163,EPSG:4326
7677,POINT (-97.43066207924858 50.04200006619872),145.22270479,EPSG:4326
7678,POINT (-97.43062991412783 50.04200003174573),148.01026794,EPSG:4326
7679,POINT (-97.4305977869111 50.042000727881586),148.51745079,EPSG:4326
7680,POINT (-97.43056563586282 50.042000676194164),142.19482173,EPSG:4326
7681,POINT (-97.43053326991459 50.04200105229476),135.87843718,EPSG:4326
7682,POINT (-97.43050118147967 50.04200109466011),134.98051678,EPSG:4326
7683,POINT (-97.43046868145768 50.04200105500963),145.85802781,EPSG:4326
7684,POINT (-97.43043665907656 50.0420009779655),151.97022263,EPSG:4326
7685,POINT (-97.43040448740615 50.04200091183543),149.60981197,EPSG:4326
7686,POINT (-97.4303722346432 50.042000738745855),145.32729694,EPSG:4326
7687,POINT (-97.43034012287258 50.042000636849814),150.6018185,EPSG:4326
7688,POINT (-97.43030816180072 50.04200077355714),150.73634319,EPSG:4326
7689,POINT (-97.43027593858712 50.04199847033766),143.99703357,EPSG:4326
7690,POINT (-97.43024361347265 50.04200056652668),146.93159198,EPSG:4326
7691,POINT (-97.43021141801687 50.041998311088356),144.73540286,EPSG:4326
7692,POINT (-97.43017931051645 50.041998567088335),146.42199142,EPSG:4326
7693,POINT (-97.4301473450167 50.041998658088346),147.77516972,EPSG:4326
7694,POINT (-97.43011500216417 50.04200083665637),159.51410191,EPSG:4326
7695,POINT (-97.43008300434555 50.04200070207101),173.1088943,EPSG:4326
7696,POINT (-97.4300507416871 50.04200046217998),158.64505324,EPSG:4326
7697,POINT (-97.4300185946541 50.042000233208086),149.81333658,EPSG:4326
7698,POINT (-97.42998644273993 50.042000383795695),152.14006539,EPSG:4326
7699,POINT (-97.42995437489917 50.04200022754875),144.39179464,EPSG:4326
7700,POINT (-97.42992222771056 50.041999875670676),149.87968432,EPSG:4326
7701,POINT (-97.4298901229032 50.04199939278496),135.7919213,EPSG:4326
7702,POINT (-97.42985799206934 50.04199922097513),128.37769882,EPSG:4326
7703,POINT (-97.42982599484233 50.04199970591496),127.92837478,EPSG:4326
7704,POINT (-97.42979375849028 50.041999765373944),124.59444781,EPSG:4326
7705,POINT (-97.42976169586083 50.04200004853353),124.33023331,EPSG:4326
7706,POINT (-97.42972949708629 50.04200260449339),144.23361319,EPSG:4326
7707,POINT (-97.42969705050919 50.04200055399288),142.42405055,EPSG:4326
7711,POINT (-97.42956753792889 50.04200054272801),140.47833611,EPSG:4326
7712,POINT (-97.42953513424881 50.04200050878329),150.12998094,EPSG:4326
7713,POINT (-97.42950349461611 50.04200066497581),151.9899987,EPSG:4326
7714,POINT (-97.42947177647474 50.042000682873606),147.13654296,EPSG:4326
7715,POINT (-97.42944046104189 50.04200053968918),147.95566214,EPSG:4326
7716,POINT (-97.42940911858398 50.04200029195556),155.87987655,EPSG:4326
7717,POINT (-97.42937752202275 50.04200014397911),152.44921922,EPSG:4326
7718,POINT (-97.42934629179928 50.04200023276505),146.77481763,EPSG:4326
7719,POINT (-97.42931461693954 50.04200040387318),140.06616172,EPSG:4326
7720,POINT (-97.42928303392803 50.042000680686705),148.61595762,EPSG:4326
7721,POINT (-97.42925140695783 50.04200090217498),154.04690128,EPSG:4326
7722,POINT (-97.42922011409732 50.041998714737886),144.90263083,EPSG:4326
7723,POINT (-97.42918831709747 50.0419986987379),137.92273224,EPSG:4326
7724,POINT (-97.4291567075976 50.041998584737875),139.55668307,EPSG:4326
7725,POINT (-97.42912492909801 50.041998233237884),133.03576463,EPSG:4326
7729,POINT (-97.42899803402733 50.04199930218441),139.59085445,EPSG:4326
7730,POINT (-97.42896655104585 50.04199918491924),139.1103505,EPSG:4326
7731,POINT (-97.42893518111472 50.0419989336341),138.98920922,EPSG:4326
7732,POINT (-97.42890354551724 50.04199914437077),142.91627993,EPSG:4326
7733,POINT (-97.42887192395618 50.04199917838967),146.80406672,EPSG:4326
7734,POINT (-97.42884026693778 50.04199963167461),141.76139879,EPSG:4326
7735,POINT (-97.42880873079649 50.041999881083),145.83540112,EPSG:4326
7736,POINT (-97.4287771009522 50.04200035832577),139.66132813,EPSG:4326
7737,POINT (-97.42874543059656 50.04199830523789),129.33078219,EPSG:4326
7738,POINT (-97.42871387109662 50.04199856373789),131.18996144,EPSG:4326
7739,POINT (-97.42868218659672 50.04199873823788),131.23225408,EPSG:4326
7740,POINT (-97.42865062659699 50.0419987092379),136.33989985,EPSG:4326
7741,POINT (-97.42861885209732 50.04199858673788),143.64982634,EPSG:4326
7742,POINT (-97.42858723409708 50.04199870273788),129.78765878,EPSG:4326
7743,POINT (-97.42855569459704 50.04199876973792),126.81733629,EPSG:4326
7744,POINT (-97.42852437159671 50.0419991832379),124.95387312,EPSG:4326
7745,POINT (-97.42849257509661 50.04199959223791),115.14964807,EPSG:4326
7746,POINT (-97.42846093259672 50.0419998052379),101.77421279,EPSG:4326
7747,POINT (-97.42842912809701 50.041999875237885),117.73297436,EPSG:4326
7748,POINT (-97.42839736477676 50.04200173353904),128.56798308,EPSG:4326
7749,POINT (-97.42836589000164 50.04200068730387),92.4273187,EPSG:4326
7750,POINT (-97.42833411605913 50.04199927864395),98.48447815,EPSG:4326
7751,POINT (-97.42830268168423 50.04199752750812),124.62191685,EPSG:4326
7752,POINT (-97.4282709287079 50.041998481339604),115.62493998,EPSG:4326
7753,POINT (-97.42823920251342 50.041997023911556),92.26772667,EPSG:4326
7754,POINT (-97.42820762201956 50.0419947618971),88.07396663,EPSG:4326
7755,POINT (-97.42817550106929 50.0419946999573),90.37159794,EPSG:4326
7756,POINT (-97.42814434658668 50.041994001433594),92.39417272,EPSG:4326
7757,POINT (-97.42811311751595 50.04199437192663),96.08576608,EPSG:4326
7758,POINT (-97.42807827761838 50.04199426153918),86.44754855,EPSG:4326
7767,POINT (-97.42778573177203 50.042004703337184),138.0510877,EPSG:4326
7768,POINT (-97.42775323127448 50.042003565837135),103.43733947,EPSG:4326
7770,POINT (-97.42768835777554 50.042002353337146),120.50492848,EPSG:4326
7771,POINT (-97.42765613227537 50.042002004337135),120.80820413,EPSG:4326
7772,POINT (-97.4276237577754 50.04200147083713),89.4035707,EPSG:4326
7773,POINT (-97.42759156527539 50.042001082837146),64.93411008,EPSG:4326
7807,POINT (-97.4282470923413 50.04206045198538),102.06116388,EPSG:4326
7808,POINT (-97.4282797797807 50.042067192683945),92.83140084,EPSG:4326
7809,POINT (-97.42831381645308 50.04207213649967),85.81028736,EPSG:4326
7810,POINT (-97.42834629493447 50.0420776327365),85.51796813,EPSG:4326
7811,POINT (-97.42837795893072 50.04208249923536),86.10458026,EPSG:4326
7812,POINT (-97.4284115749252 50.04208424323431),89.49255593,EPSG:4326
7813,POINT (-97.42844459592057 50.042084755733796),97.47784107,EPSG:4326
7814,POINT (-97.42847751191867 50.042085716233665),99.11742483,EPSG:4326
7815,POINT (-97.42851051441556 50.04208508073355),109.07450492,EPSG:4326
7819,POINT (-97.42864205491135 50.04207919973357),134.21534276,EPSG:4326
7820,POINT (-97.42867508141205 50.042078771733564),129.31516343,EPSG:4326
7821,POINT (-97.42870808691337 50.04207907723353),134.29388015,EPSG:4326
7822,POINT (-97.42874102041426 50.04207951923353),141.34937579,EPSG:4326
7823,POINT (-97.42877370141441 50.04207965873354),142.04624995,EPSG:4326
7824,POINT (-97.42880663641483 50.042080117233525),128.5917098,EPSG:4326
7825,POINT (-97.42883945491431 50.04208006123351),130.57768797,EPSG:4326
7826,POINT (-97.42887250191404 50.04207989823353),143.1949591,EPSG:4326
7827,POINT (-97.42890560706718 50.0420800271743),153.46545147,EPSG:4326
7828,POINT (-97.42893825606723 50.0420801296743),139.20303247,EPSG:4326
7829,POINT (-97.42897127206719 50.0420800561743),131.31179968,EPSG:4326
7830,POINT (-97.42900406456772 50.04208043067429),141.63760564,EPSG:4326
7836,POINT (-97.42920105206706 50.04207985417432),130.6003088,EPSG:4326
7837,POINT (-97.42923381806706 50.0420798871743),127.34962801,EPSG:4326
7838,POINT (-97.42926694906711 50.04207987017431),134.94957846,EPSG:4326
7839,POINT (-97.42930021506753 50.04208021367431),124.106705,EPSG:4326
7840,POINT (-97.42933233156748 50.04208031317431),124.82046359,EPSG:4326
7841,POINT (-97.42936426256722 50.04208020017431),131.28784988,EPSG:4326
7842,POINT (-97.42939573356726 50.04208048717431),128.83183208,EPSG:4326
7843,POINT (-97.42942733206723 50.04208039117434),128.64077795,EPSG:4326
7844,POINT (-97.42945911906739 50.042080630674334),117.67353388,EPSG:4326
7845,POINT (-97.42949084206748 50.04208082667435),121.75174296,EPSG:4326
7846,POINT (-97.42952259956742 50.042080864674325),124.12072748,EPSG:4326
7847,POINT (-97.42955409406736 50.04208083567434),120.86838903,EPSG:4326
7851,POINT (-97.42968014656657 50.04208032867433),128.60185148,EPSG:4326
7852,POINT (-97.42971207356695 50.04208031117434),134.01064365,EPSG:4326
7853,POINT (-97.42974376606695 50.042080218174334),134.47835467,EPSG:4326
7854,POINT (-97.42977594056723 50.04208025817432),137.11443384,EPSG:4326
7855,POINT (-97.42980786356715 50.04208013317432),138.53832768,EPSG:4326
7856,POINT (-97.42983999556756 50.042080265174334),140.43214677,EPSG:4326
7857,POINT (-97.42987180861533 50.04208016710153),146.48935301,EPSG:4326
7858,POINT (-97.4299038786152 50.04208001310153),139.01283364,EPSG:4326
7859,POINT (-97.42993558361535 50.04208001010152),147.09258628,EPSG:4326
7860,POINT (-97.4299674996155 50.04208005010153),137.96147493,EPSG:4326
7861,POINT (-97.42999934411546 50.042080064101526),141.46758424,EPSG:4326
7862,POINT (-97.43003102461533 50.042079962601534),144.43701149,EPSG:4326
7863,POINT (-97.43006267961545 50.04208002110153),140.08025631,EPSG:4326
7864,POINT (-97.43009445661525 50.04207991710153),142.47353616,EPSG:4326
7865,POINT (-97.43012622861562 50.04208011860153),141.14178247,EPSG:4326
7866,POINT (-97.43015788961583 50.042080540101544),146.35201569,EPSG:4326
7867,POINT (-97.43018976361581 50.04208078510155),148.72306902,EPSG:4326
7868,POINT (-97.43022143261587 50.04208091310155),153.19021622,EPSG:4326
7869,POINT (-97.43025333611575 50.04208094510154),150.46146597,EPSG:4326
7870,POINT (-97.43028503961594 50.04208123060153),146.97129321,EPSG:4326
7876,POINT (-97.43047553811567 50.042081340101525),118.50919431,EPSG:4326
7877,POINT (-97.43050731061555 50.042081230101545),119.32162509,EPSG:4326
7882,POINT (-97.43066649961511 50.04208108060154),137.50428244,EPSG:4326
7883,POINT (-97.43069936561527 50.04208095260154),136.45825764,EPSG:4326
7884,POINT (-97.43073207661499 50.04208054360156),138.19846412,EPSG:4326
7885,POINT (-97.43076451911477 50.04208020060153),135.22774378,EPSG:4326
7886,POINT (-97.43079679161532 50.042080260601544),127.59621992,EPSG:4326
7887,POINT (-97.43082906794405 50.04208056661938),126.852492,EPSG:4326
7888,POINT (-97.43086140744383 50.042080525619404),130.27614089,EPSG:4326
7889,POINT (-97.43089357844411 50.042080735119384),131.18982857,EPSG:4326
7890,POINT (-97.4309259114438 50.042080595119394),130.12345388,EPSG:4326
